,HomeTeam,AwayTeam,FTR,pastHS,pastHC,pastAS,pastAC,pastHG,pastAG,HAS,HDS,AAS,ADS,Result,pastCornerDiff,pastGoalDiff,pastShotsDiff
147,Real Madrid,Sociedad,H,8.787878787878787,5.333333333333333,10.848484848484848,5.545454545454546,2.121212121212121,1.4545454545454546,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107,1,-0.006427915518824631,0.020202020202020197,0.22222222222222218
148,Espanol,Sevilla,A,11.666666666666666,5.212121212121212,12.333333333333334,4.757575757575758,1.0,1.2121212121212122,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698,-1,0.01377410468319558,-0.006427915518824611,0.3168044077134986
149,Barcelona,Granada,H,7.666666666666667,4.515151515151516,13.0,4.7272727272727275,2.212121212121212,0.5757575757575758,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422,1,-0.006427915518824604,0.04958677685950413,0.21487603305785125
150,Sociedad,Celta,H,11.151515151515152,5.757575757575758,11.212121212121213,5.424242424242424,1.5757575757575757,0.9696969696969697,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656,1,0.01010101010101012,0.018365472910927452,0.30853994490358133
151,Malaga,Ath Bilbao,A,11.212121212121213,5.606060606060606,12.757575757575758,5.242424242424242,0.8787878787878788,0.9393939393939394,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,-1,0.011019283746556491,-0.0018365472910927474,0.3112947658402204
152,Espanol,Sociedad,A,12.121212121212121,5.363636363636363,11.545454545454545,5.909090909090909,1.0303030303030303,1.6363636363636365,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698,-1,-0.01652892561983472,-0.01836547291092746,0.31772268135904497
153,Ath Bilbao,Barcelona,H,13.090909090909092,5.363636363636363,8.121212121212121,4.636363636363637,0.9696969696969697,2.212121212121212,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703,1,0.022038567493112927,-0.03764921946740128,0.32966023875114786
154,Granada,Sevilla,A,13.393939393939394,4.96969696969697,12.848484848484848,5.0,0.6060606060606061,1.2727272727272727,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302,-1,-0.000918273645546372,-0.0202020202020202,0.3673094582185491
155,Ath Madrid,Valencia,H,8.515151515151516,4.515151515151516,10.636363636363637,5.9393939393939394,1.303030303030303,1.303030303030303,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,1,-0.04315886134067951,0.0,0.21854912764003676
156,Sevilla,Ath Bilbao,D,13.242424242424242,5.242424242424242,13.515151515151516,5.606060606060606,1.303030303030303,1.0,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206,0,-0.011019283746556491,0.009182736455463726,0.3709825528007346
