,pastCornerDiff,pastGoalDiff,pastShotsDiff,HAS,HDS,AAS,ADS
442,-0.02846648301193756,0.000918273645546372,0.3232323232323232,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885
443,-0.011937557392102864,0.013774104683195593,0.26813590449954083,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
444,0.003673094582185488,-0.005509641873278239,0.3149678604224059,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
445,-0.021120293847566585,-0.0404040404040404,0.27915518824609736,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885
446,0.001836547291092744,0.012855831037649215,0.3526170798898072,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656
447,-0.025711662075298444,0.03030303030303031,0.32598714416896235,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107
448,-0.054178145087236,-0.013774104683195593,0.3278236914600551,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698
449,0.03764921946740128,-0.013774104683195593,0.2745638200183655,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302
450,-0.007346189164370976,-0.04683195592286502,0.26538108356290174,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
451,0.011937557392102836,0.0073461891643709825,0.39210284664830125,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206
452,-0.006427915518824604,-0.017447199265381085,0.2617079889807163,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302
453,-0.026629935720844815,0.006427915518824608,0.30670339761248855,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885
454,0.015610651974288351,0.009182736455463726,0.3085399449035813,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656
455,-0.04407713498622591,0.029384756657483937,0.2975206611570248,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107
456,-0.017447199265381068,-0.03764921946740128,0.2855831037649219,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698
457,0.04315886134067954,0.0045913682277318665,0.3755739210284665,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206
458,0.02846648301193756,0.008264462809917356,0.36455463728191,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381
459,-0.022956841138659326,0.0036730945821854912,0.2956841138659321,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
460,0.000918273645546372,0.005509641873278246,0.26813590449954083,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107
461,-0.02938475665748393,-0.017447199265381085,0.24793388429752067,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302
462,-0.020202020202020183,-0.015610651974288334,0.29660238751147844,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698
463,0.02938475665748393,0.011937557392102843,0.37006427915518825,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206
464,0.019283746556473812,0.002754820936639123,0.34067952249770433,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381
465,0.009182736455463747,-0.010101010101010098,0.2644628099173554,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
466,-0.003673094582185488,0.03397612488521579,0.23691460055096417,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
467,-0.05234159779614326,-0.014692378328741968,0.23415977961432508,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
468,-0.00459136822773186,0.029384756657483937,0.27731864095500464,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107
469,-0.001836547291092744,-0.038567493112947666,0.21763085399449036,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302
470,0.0477502295684114,0.001836547291092744,0.327823691460055,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381
471,-0.01836547291092744,0.02479338842975207,0.20844811753902664,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
472,0.002754820936639116,0.008264462809917357,0.24517906336088158,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
473,0.03673094582185493,0.0027548209366391194,0.2745638200183655,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703
474,-0.012855831037649234,-0.03489439853076216,0.20385674931129477,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
475,-0.002754820936639116,-0.017447199265381085,0.22589531680440772,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302
476,-0.03305785123966944,0.020202020202020204,0.18732782369146006,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
477,-0.019283746556473812,0.005509641873278239,0.21763085399449036,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
478,0.016528925619834697,-0.03489439853076216,0.23048668503213957,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703
479,-0.00918273645546372,0.0027548209366391194,0.2552800734618917,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656
480,-0.012855831037649208,-0.01652892561983471,0.20844811753902667,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
481,-0.02938475665748393,0.0036730945821854947,0.20752984389348025,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
482,0.01928374655647384,0.006427915518824608,0.2460973370064279,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703
483,0.006427915518824604,0.021120293847566578,0.1827364554637282,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
484,0.003673094582185488,0.006427915518824611,0.3269054178145087,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206
485,-0.006427915518824604,0.0045913682277318665,0.26262626262626265,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885
486,-0.001836547291092744,-0.016528925619834715,0.18089990817263546,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
487,0.0238751147842057,0.0027548209366391194,0.21854912764003673,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703
488,0.01377410468319558,-0.026629935720844815,0.2727272727272727,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381
489,0.012855831037649208,0.006427915518824608,0.30486685032139577,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381
490,0.015610651974288323,0.030303030303030304,0.25436179981634527,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107
491,0.00459136822773186,0.0036730945821854912,0.19283746556473827,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
492,-0.022956841138659326,-0.0027548209366391194,0.26538108356290174,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698
493,0.019283746556473826,-0.0073461891643709825,0.22038567493112948,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302
494,-0.00918273645546372,0.027548209366391185,0.17263544536271808,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
495,-0.00459136822773186,0.02571166207529844,0.23599632690541783,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107
496,-0.046831955922865015,-0.006427915518824608,0.23783287419651056,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698
497,0.013774104683195593,-0.001836547291092744,0.2194674012855831,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656
498,0.012855831037649222,-0.011019283746556474,0.18640955004591367,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703
499,-0.007346189164370976,0.03489439853076217,0.23507805325987144,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107
500,-0.013774104683195593,0.002754820936639116,0.23140495867768596,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698
501,0.00459136822773186,-0.010101010101010102,0.19467401285583102,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302
502,0.04315886134067954,0.0073461891643709825,0.2809917355371901,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381
503,0.02938475665748393,-0.01928374655647383,0.2791551882460973,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206
504,-0.010101010101010105,0.01285583103764922,0.24058769513314968,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885
505,-0.02479338842975207,0.0009182736455463754,0.19467401285583102,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656
506,0.0,0.025711662075298437,0.20844811753902664,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107
507,0.014692378328741965,-0.0036730945821854912,0.1827364554637282,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703
508,0.02479338842975207,0.027548209366391185,0.1680440771349862,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
509,0.022956841138659312,0.011019283746556472,0.2745638200183655,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206
510,-0.000918273645546372,-0.008264462809917356,0.19283746556473827,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
511,-0.022956841138659312,-0.002754820936639116,0.202020202020202,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885
512,-0.03030303030303029,-0.0045913682277318665,0.16712580348943984,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656
513,-0.001836547291092744,-0.0018365472910927456,0.16437098255280072,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302
514,0.04315886134067951,0.011937557392102848,0.2607897153351699,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381
515,-0.0238751147842057,-0.008264462809917356,0.16712580348943984,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302
516,0.007346189164370976,0.0045913682277318665,0.1423324150596878,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
517,0.020202020202020197,0.015610651974288337,0.18457300275482097,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
518,-0.002754820936639116,-0.022956841138659322,0.14049586776859505,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656
519,0.011019283746556464,0.0027548209366391194,0.19467401285583102,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885
520,-0.006427915518824617,-0.002754820936639116,0.20844811753902664,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206
521,0.02846648301193756,0.009182736455463728,0.22865013774104684,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381
522,0.018365472910927452,0.03213957759412305,0.155188246097337,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
523,0.007346189164370989,-0.006427915518824611,0.16069788797061527,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
524,0.020202020202020197,-0.022956841138659315,0.1652892561983471,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206
525,-0.030303030303030304,-0.004591368227731863,0.18824609733700642,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698
526,-0.01193755739210285,-0.0036730945821854912,0.17630853994490356,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885
527,0.005509641873278246,-0.00918273645546373,0.14508723599632692,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656
528,0.009182736455463733,0.027548209366391185,0.13957759412304868,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422
529,0.014692378328741965,0.01744719926538108,0.15335169880624425,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147
